Country,Nominal Value (SUM)_exporter,Tons (SUM)_exporter,Price_exporter,Nominal Value (SUM)_importer,Tons (SUM)_importer,Price_importer,Difference,Ratio
Benin,1359.678439855578,0.0264931776515589,51321.83302955251,111831198.6889087,149510.93656587234,747.9800558913461,50573.85297366116,67.61390571222353
New Caledonia,6981.7827577591,0.2134249992668629,32713.050400572803,58070908.7330494,47873.58428544823,1213.0052428662789,31500.045157706525,25.96859769812147
Sudan,1726044.3037509918,127.5780000000475,13529.325618447923,1152626520.817037,2080991.736670316,553.8832761831594,12975.442342264763,23.426311824540477
Syria,2909.464454650884,0.21112600004673,13780.701827377548,395863254.4841644,693258.7999445002,571.0180015253405,13209.683825852208,23.13356810217128
Dominican Republic,10160282.485263826,1651.7533087654197,6151.210614409479,3074186113.500544,5579562.076386489,550.9726518701069,5600.237962539371,10.164275746774525
Afghanistan,435996.8545608521,117.6410829003928,3706.1615195264094,256282239.11032104,470705.79177134327,544.4637469742806,3161.6977725521288,5.806994111403125
Haiti,3900.323684692383,1.299000000026077,3002.5586486636525,98462356.85493708,131789.43017277488,747.1187691293127,2255.43987953434,3.0188505131022407
Guinea,20007.62976074219,7.856500005960465,2546.633964941522,114039014.34939504,138656.1370216189,822.4591914861611,1724.174773455361,2.0963651343476686
Bhutan,1668485645.7691908,1470428.6405977835,1134.6933810340429,314403115.8712361,849580.1284257653,370.0688202933975,764.6245607406454,2.066168557876442
Mauritius,4620628.302507162,2940.5763431827822,1571.334243104856,96317900.5777243,162590.31175864278,592.3963090783873,978.9379340264686,1.6525051203466112
Bolivia,41632.73969650269,22.962593333105552,1813.0678487642808,444820972.6397533,595714.5551704112,746.701534785409,1066.366313978872,1.428102480444653
Saint Barthelemy,133.8957901000977,0.0519833862857952,2575.7419757913235,798519.1033477784,668.4660060658446,1194.5545414453334,1381.18743434599,1.156236393086617
Greenland,35457.15275430679,3.130999891666697,11324.54614536323,3548608.78350687,668.724468012525,5306.53348763127,6018.012657731961,1.1340760727806658
Kosovo,2746388.000526428,1544.515582611437,1778.1549318414054,27582184.85571123,32967.111959394104,836.6576025732694,941.497329268136,1.1253078037806814
Ecuador,15720950.17491889,8767.584754007186,1793.0764989450142,1307563194.2502837,1548796.2891116885,844.2447876732942,948.83171127172,1.123882226014878
Indonesia,40872155430.210304,30249628.87418372,1351.1622109550003,38978441914.07787,60312149.5854518,646.278439451942,704.8837715030584,1.090681242748582
Denmark,1543240176.4250023,951829.5817632664,1621.3408429334024,9050051294.92717,11473467.282701088,788.7808516761294,832.559991257273,1.0555022849351816
Macedonia,435645653.348952,399088.0137417044,1091.602950598532,750592624.4246098,1412677.0074170255,531.3264252789194,560.2765253196127,1.0544864675712222
Paraguay,117475222.50195312,71888.48416210413,1634.1313058855671,359449764.9317445,445106.17073288537,807.5596083961179,826.5716974894492,1.0235426448966298
South Sudan,32037.894989013672,11.83599999961257,2706.8177585385583,4209766.922091961,3069.1427168035148,1371.6426085510927,1335.1751499874656,0.9734132941509096
Maldives,39060.97884225845,16.501349999964237,2367.138376093053,21802996.669049144,17336.36474562727,1257.6452439112695,1109.4931321817835,0.8821988057071374
Nepal,153785659.50578696,171350.53671198437,897.491554195004,5867055307.760207,12218341.598721469,480.18425907932857,417.30729511567546,0.8690565907257998
Gambia,35157.82500076294,20.178,1742.3840321519942,69877179.62762356,73398.77816478405,952.0210196244096,790.3630125275846,0.8301949182166144
Tanzania,14297273.66900985,12436.16408123258,1149.653026095552,1448850064.4809923,2290074.205006604,632.6651168392225,516.9879092563294,0.8171588657190186
Cameroon,903091.4754333496,817.3580179598059,1104.890948139888,612297173.6086979,999014.649137661,612.901096232399,491.98985190748897,0.8027230738072247
Djibouti,110419.95345687866,88.34567704467389,1249.8625529921792,1489138222.0771985,2119845.5118487445,702.4748802465808,547.3876727455984,0.7792273975027489
Colombia,143819180.06766504,118464.11779160814,1214.0315797620622,4335956211.932371,6347297.755122869,683.1184512232539,530.9131285388082,0.7771904383318983
Tunisia,258427194.2067228,284211.6711543753,909.2772058131028,2607077077.862687,5002208.5840839725,521.1851993053399,388.0920065077629,0.7446335909481507
Turkmenistan,325366.6053314209,284.3435009155496,1144.2730510237868,189502526.3550713,287306.5772154723,659.5829729750651,484.6900780487217,0.7348432235333718
Slovenia,5975934761.535737,3591115.166489587,1664.088865013309,5355121761.215453,5543984.303930734,965.9337883439936,698.1550766693155,0.7227773633079337
"Areas, nes., Spec Cat, Islands, Other",2578952464.6177645,1922625.7642688595,1341.3699704573005,1040939663.4134986,1325647.3481916655,785.2312040856563,556.1387663716442,0.7082484285876371
Guyana,9753.115692138672,5.12599982374907,1902.6757759436296,27800199.296369173,24546.68948936737,1132.5437309341075,770.132045009522,0.680002037867736
Israel,19025720.094228864,12535.720575912705,1517.7204995129398,1187460436.2579885,1312081.860371086,905.0200845869084,612.7004149260314,0.677002008420283
Spain,17280109814.425983,14051017.28480222,1229.8120103457843,30880964998.31244,41759739.52186732,739.4913223091764,490.3206880366079,0.6630513073574756
Kenya,123140423.7549217,132973.30847603892,926.0536957844512,3255244263.914308,5835548.530174124,557.8300389555968,368.2236568288544,0.6601000862525528
Iceland,1855524135.0732296,1097975.9277186082,1689.9497413651566,66450921.12778636,65148.45591389704,1019.9922652903808,669.9574760747757,0.6568260357190513
Guatemala,92792973.6718502,90205.831898311,1028.6804269645856,2346270897.564175,3774583.045759258,621.5973709202688,407.0830560443169,0.654898291222877
Thailand,3755355125.363813,3417710.011929505,1098.7927917394277,52136275529.872215,77249653.34160805,674.9062717384478,423.8865200009799,0.6280672409653533
Liechtenstein,5020259.818689823,2325.1269183836384,2159.133670939462,79547459.3364134,59706.08622644997,1332.3174296621985,826.8162412772633,0.6205850219094543
United States,42251471960.0,38449576.61557907,1098.880031435261,125139053668.0,183362647.3333963,682.4675335346127,416.4124979006482,0.6101572271782347
Monaco,15883.0302734375,10.14,1566.3737942246055,378624.8210449219,383.72980241937535,986.696416743586,579.6773774810194,0.5874931414002094
Zambia,562179863.8003476,454455.39099144447,1237.040807402219,292976590.3137958,365259.1323214348,802.1061333956491,434.9346740065698,0.5422408031781409
Estonia,121032713.98943897,60046.50520360863,2015.649596575776,1080195676.6111157,825925.5139312835,1307.860888652711,707.788707923065,0.5411804222176805
Italy,32390928831.592564,28415040.13672189,1139.9219806039434,88060797847.88136,117448519.58344412,749.7821016408509,390.1398789630925,0.5203376795862371
Liberia,943589.1610393524,659.3486014333041,1431.0929893354755,53737475.97597194,56862.56245792474,945.0414060346787,486.0515833007968,0.5143177644884703
Moldova,813615.9289898872,886.6557398238544,917.6232583251788,190616316.20725584,309176.5732303961,616.5289763568535,301.0942819683253,0.4883700418227362
Cyprus,45566847.61932379,31313.296990541392,1455.191627795945,91859624.45014042,93517.3705845768,982.2733880981276,472.9182396978173,0.4814527660303197
Singapore,1830059999.0306792,1185277.780987235,1543.9924955873178,4169991911.938944,3996364.760029433,1043.446272383863,500.5462232034547,0.4797048362249683
Morocco,143860635.05097067,176776.16254139182,813.8010972903994,5263241360.568234,9503845.89455487,553.8012104745674,259.99988681583204,0.4694823375214926
Bulgaria,314061004.14601624,337674.4907656063,930.0702680677732,4674471199.021873,7375675.833186815,633.7685257246685,296.3017423431047,0.4675235994155833
Georgia,3325142497.095176,3207071.0026901504,1036.8159901374136,281721788.9801604,397076.2758514656,709.4903576801554,327.32563245725817,0.4613531796648031
Belgium,57465915190.57436,56609320.14511883,1015.1316963930964,33281225783.546787,47858980.86481137,695.4018907664837,319.7298056266127,0.4597770150929574
Namibia,2660085.1227471903,1841.2266596793847,1444.735284905333,214867915.2169313,207560.93162498192,1035.2040412169258,409.53124368840713,0.395604371102518
Brunei Darussalam,174966.2918319702,171.48239530509974,1020.316350962278,60829342.23781181,82239.09311806803,739.6645552800669,280.65179568221106,0.3794311809032744
Uzbekistan,61720502.96675754,89909.71080826582,686.4720441419025,3227641344.332724,6436440.200617855,501.4637351905938,185.00830895130872,0.3689365670300998
Dominica,635727.4755859375,803.8939965667718,790.8100798127228,39911968.2868228,68495.45793691509,582.6951083907209,208.114971422002,0.357159290382188
El Salvador,120558196.19450618,134817.79566640448,894.2305843126044,454913087.2430482,687333.5954631474,661.8519598718482,232.3786244407562,0.3511036281976875
British Virgin Islands,3211073.1234283447,3873.743867080258,828.9327414537127,39708322.33817482,62664.08798189321,633.6695165762014,195.2632248775112,0.3081467859343207
Honduras,335027017.54973745,387992.9529382464,863.4873778314754,540968937.9990385,818502.1142796295,660.9255230515191,202.56185477995632,0.3064821189605756
Macao,259553.88485717773,85.56801126913189,3033.3050985702894,32124562.65155888,13834.50158713163,2322.061438154015,711.2436604162745,0.3062983815715474
Réunion,2754250.282409668,2410.103902182305,1142.7931716619123,16688350.99812746,18814.334484967523,887.0019299094154,255.79124175249692,0.2883773226723639
Egypt,3776739618.177466,5956261.460648205,634.0788837309457,14632579117.767609,29607754.995358508,494.2144083555642,139.86447537538146,0.283003637714171
Togo,232205.54288864136,243.99599488289704,951.6776822508322,324144249.4108549,436027.598475164,743.4030564680369,208.27462578279528,0.2801638007413145
Luxembourg,2883619487.726397,3097845.497596222,930.8467739801569,3802382540.839087,5107006.702349416,744.5423048083816,186.30446917177528,0.2502268413340506
Costa Rica,252808095.58712688,301260.3736427684,839.1681007702138,2101800002.97812,3105822.467933049,676.7289581676848,162.43914260252893,0.2400357493823673
Jordan,17807649.435503483,29720.211103241367,599.1764114206219,1496868676.2440412,3085192.323113447,485.1784003965963,113.99801102402556,0.2349610183199435
Kuwait,281650181.3634769,429972.2170310564,655.0427451063276,1271648237.3541682,2389517.51029811,532.1778274792891,122.8649176270385,0.2308719215323191
Nicaragua,1095889.9850234988,929.4031298428056,1179.13309072765,232675724.9044321,237658.31053029705,979.0346669773631,200.0984237502868,0.2043833895770652
Turkey,13206242650.352757,18066868.513547104,730.9646738420828,64446672837.62566,104213852.00751252,618.4079332657222,112.55674057636054,0.1820105055605687
Romania,6039679485.829004,5259963.711785918,1148.2359606960763,8053914572.835182,8224477.15083549,979.2615901446112,168.97437055146509,0.1725528421129149
Taiwan,31090353362.172604,37467837.376385614,829.7877737071511,55425775896.74055,77919546.5741925,711.3205650390419,118.46720866810928,0.1665454571267836
Kazakhstan,7362530433.754189,12277005.262132498,599.7008453244997,2180734147.500284,4203708.422588903,518.7643690466174,80.93647627788232,0.1560178013509813
Oman,10357274964.514242,19289211.250886977,536.9465256925932,3761185634.257,8013817.119413342,469.33759258688207,67.60893310571117,0.1440518172283326
Algeria,1059745491.6446644,1820350.7791765293,582.1655385145388,5505275710.487755,10715505.219806071,513.7672557251004,68.39828278943833,0.1331308720578252
Gabon,310941329.7184792,273648.58658551803,1136.2796848260232,58066928.69965696,57490.64557327901,1010.0239459938472,126.255738832176,0.1250027183345068
Vanuatu,46651.453125,36.8899993896484,1264.6097559462344,3328011.848110199,2942.1253279075045,1131.1591034353198,133.45065251091455,0.1179769071438546
Finland,12988480199.942127,7511569.710413281,1729.1299556118358,4274870480.813139,2755208.981476178,1551.5594314456546,177.57052416618126,0.1144464856242929
Sweden,26993193294.76813,16806216.585729565,1606.1433670733777,12229200958.195827,8454375.158200765,1446.4937655781068,159.64960149527087,0.1103700584782439
Mozambique,3172432.465283394,3455.4939526883977,918.083639768844,340177123.32306784,410144.9957802517,829.4069824646322,88.67665730421186,0.1069157351927565
Jamaica,122702.02780151369,86.6453392124351,1416.141120997583,37383983.70446205,28958.80018438977,1290.9368988503147,125.20422214726818,0.0969870969361653
Hong Kong SAR,679394449.123818,591590.9697301207,1148.4192353946048,4037467354.2416096,3832247.641794162,1053.5507440096874,94.86849138491743,0.0900464376531683
South Korea,91325102746.91136,110019707.99012128,830.0794868053227,48245661160.33283,63222236.21991466,763.1122219801474,66.96726482517533,0.0877554609876468
Philippines,82176148.25113654,127971.40538638436,642.1446103762157,15019765858.867268,25353026.888429463,592.4249567897529,49.71965358646287,0.0839256567715934
Czech Republic,6852165334.132533,7115836.387697323,962.9458802593248,20816506757.0518,23289147.83417543,893.8286151674823,69.11726509184246,0.0773272011199725
Austria,22206234083.627617,20350132.385682188,1091.208335295712,16722804128.704227,16384072.548211494,1020.6744433959252,70.5338918997868,0.0691051807519651
Norway,12081997609.127382,9286993.758317117,1300.9589457629556,1650815276.010776,1332272.838937529,1239.0969985752174,61.861947187738224,0.0499250238349947
China (mainland),160224774008.7148,203206528.40451112,788.4824137626372,82954180121.21046,110442975.46692868,751.1041763452894,37.378237417347805,0.0497643850141031
Yemen,10370490.733909609,13155.95725,788.2733682423304,449781452.3658466,593444.7195564557,757.9163442586802,30.357023983650265,0.0400532647350975
Peru,52767026.54386096,75162.89780818972,702.0355532129508,5007955208.08496,7356144.083974414,680.7853613138091,21.250191899141782,0.0312142315430112
Barbados,59820.48141479498,32.214999999441204,1856.913903952588,7760955.736528873,4307.459224286556,1801.7479289811083,55.16597497147973,0.0306180315704185
Papua New Guinea,382116.85705566406,329.2911318075163,1160.4225566542937,106431657.30805744,94477.52477722098,1126.5288496817038,33.893706972589825,0.0300868521761926
Seychelles,725351.3877258302,521.0339679647543,1392.138386983048,11883695.582148371,8766.43715205688,1355.5901189983535,36.54826798469435,0.0269611495926953
Germany,89018226976.43394,88579845.25926901,1004.949000710961,88677092111.66151,90272564.07596174,982.326059078618,22.622941632342982,0.0230299719968361
Myanmar,90244512.4957044,113304.5487512292,796.4774008662682,680024680.6834549,848206.7783111357,801.7204036466813,-5.243002780413121,-0.0065396898426994
Mauritania,667640.4223060608,895.9744506509481,745.1556479328212,89376973.76624604,118563.37758465932,753.8328916315415,-8.677243698720304,-0.0115108319032616
Poland,10967624181.263657,12284199.590373844,892.8236716259572,28368414405.240227,31362045.701477565,904.5460450911752,-11.72237346521797,-0.0129593993902614
Senegal,168535959.08135608,247077.72900618968,682.1171611025047,339129533.80101687,490193.80900496006,691.8274518591184,-9.710290756613633,-0.0140357118390135
Latvia,1001989156.3397498,1193000.824098155,839.8897436614936,1406514859.7801063,1649579.8957952429,852.6503404686817,-12.760596807188108,-0.0149658027464973
Tokelau,419604.5287475586,696.1174358895296,602.7783634112963,153468.16625976562,249.68100130558025,614.6569641153377,-11.878600704041446,-0.0193255773505113
United Kingdom,20496243554.87185,20645312.6850548,992.779516955882,15887748050.220629,15608466.42763289,1017.8929572538468,-25.11344029796487,-0.0246719855157637
Somalia,110155.46368408205,124.378,885.6507073926421,285446407.04459345,313946.32468594454,909.2204131713888,-23.56970577874677,-0.0259229835112642
Saudi Arabia,1438406004.1974971,2479399.244220828,580.1429550122849,13134260446.104055,21500635.796026144,610.8777698811863,-30.734814868901367,-0.0503125443161554
France,46595615773.24344,52446064.29130663,888.4482830672015,52587191682.41684,55789324.00635295,942.6031345428836,-54.15485147568211,-0.0574524415325062
Vietnam,14580267055.255411,21788485.04162151,669.1730529866312,34033836870.26576,47930676.46976848,710.063770782206,-40.8907177955748,-0.0575873878912729
Bahamas,258853.6525440216,169.6463828155361,1525.8424509144086,43909791.06248951,26758.90754727645,1640.9410954057687,-115.09864449136012,-0.0701418501941404
Netherlands,32825137290.035072,36257377.36388973,905.3367804458752,25829576408.22121,26523570.03676367,973.8348334111688,-68.4980529652936,-0.0703384707706102
Mexico,13829343505.060364,19435840.210043658,711.5382384093648,55861338380.37755,72909064.45926283,766.1782357883563,-54.63999737899155,-0.0713149954237083
Sierra Leone,4525769.121688128,4798.611502280001,943.1413898661656,112519531.78569268,110053.00237706574,1022.412195536257,-79.27080567009136,-0.0775331182630442
Grenada,220086.1480712891,161.11200000000002,1366.04441674915,1264031.8887405396,850.1075781480952,1486.908152841258,-120.86373609210796,-0.0812852736473033
Argentina,655754450.3063151,927528.2817228768,706.9913265482925,3425399701.2885766,4444789.408251994,770.6551169621523,-63.66379041385983,-0.0826099626312951
Australia,3571278266.2526712,3857884.2049859785,925.7090354441189,3450754696.793782,3419602.610522467,1009.109855681902,-83.40082023778314,-0.082647909707933
Lithuania,240476659.21864283,230077.97278629863,1045.196358027731,764100693.9171971,663206.6334212334,1152.1306564373297,-106.93429840959855,-0.0928143850804783
Ireland,178949058.11944404,140487.44697474496,1273.7725823404935,999302992.2996156,710795.9986253692,1405.8928218957326,-132.1202395552391,-0.0939760396365674
South Africa,14636942775.507751,18149958.166817404,806.4449868687681,3713349054.846002,4171715.441805856,890.1252030839775,-83.68021621520938,-0.094009489817035
Uganda,19173236.02484393,32027.22360426036,598.6543280102946,171525521.58560914,254891.6488923482,672.9350385977212,-74.2807105874266,-0.1103831816251009
"Other Europe, nes.",391254118.2239097,184864.2262110095,2116.4404073361425,681608682.0853897,284886.35210032866,2392.5634803500416,-276.1230730138991,-0.1154088805925856
Pakistan,635987076.230025,1317686.5965658154,482.6542805304,6718553677.5920725,12262810.411300946,547.880416662114,-65.22613613171404,-0.119051775073647
Ghana,14337135.763652802,19985.163341994103,717.3889709235798,1119077475.5459478,1367029.0827259142,818.6200935202195,-101.2311225966397,-0.1236606863158305
Hungary,4183076335.73447,5252171.990467486,796.4469448690202,8361944033.297042,9171498.819103634,911.731462678669,-115.28451780964885,-0.1264456942957114
Solomon Islands,65920.15185546875,56.73790019989014,1161.8362967827347,8127903.647392273,6095.048627119024,1333.5256442792531,-171.6893474965184,-0.1287484408215587
Qatar,2501066251.269365,5021467.90746731,498.0747258286937,1352232069.2628162,2332840.561294206,579.6504449119442,-81.57571908325048,-0.1407326084182386
United Arab Emirates,7423749651.898321,12757701.510698656,581.9033817081186,13223244668.875423,19304805.636587005,684.9716551310086,-103.06827342289,-0.1504708591236188
Malawi,96738.06165647508,109.91055297673245,880.1526244432059,47725878.08187913,46062.21901649975,1036.1176491471992,-155.96502470399332,-0.1505282965041315
Ethiopia,34084.152311325095,71.44145414312669,477.0920849824877,1045327561.4908192,1844836.121941669,566.6235331464693,-89.53144816398162,-0.1580087005331601
Switzerland,1949426733.132568,1892006.016706722,1030.3491193573443,8707908860.768297,7086927.32083041,1228.7283990021149,-198.37927964477055,-0.1614508786529879
Azerbaijan,311219618.73467994,563622.592836926,552.1773305221739,599328965.2312477,901058.6756829916,665.1386656667654,-112.96133514459154,-0.1698312562108443
Slovakia,17279009951.09066,19858978.59771016,870.085531643758,6884878044.178451,6562546.766974296,1049.1167969767882,-179.0312653330302,-0.1706495080899856
Greece,1151906030.269097,1696099.1503468496,679.1501723431288,3474833626.0846643,4220121.002341709,823.396680843158,-144.24650850002922,-0.1751847096982718
Japan,104414097067.09642,136886304.25688353,762.7797217108797,31232097520.157257,33522401.366582133,931.6784074810332,-168.89868577015352,-0.1812843191534326
Holy See Vatican,160.199996948242,0.001,160199.99694824198,1176.6650390625,0.006,196110.83984375,-35910.842895508016,-0.1831150329279082
Bangladesh,136089219.1500427,321374.312196683,423.460164628078,7967193606.632029,15333573.803109167,519.5914343867137,-96.13126975863564,-0.1850131918977873
Malaysia,16219782813.539888,22937731.70021364,707.1223530524086,18147033816.103428,20231864.613098267,896.9531065542469,-189.83075350183836,-0.2116395518502589
Lebanon,22002189.41103602,35154.4341363581,625.8723814382348,524532202.6598542,658570.0020538028,796.4714472630986,-170.59906582486383,-0.2141935739329897
Portugal,2107408885.9481337,3154058.7357295635,668.1577809807876,6270836265.219876,7301240.646978665,858.8726996438363,-190.7149186630487,-0.2220526030716028
Canada,20426193582.16062,25801908.266625863,791.654375757215,22698617367.43889,21907313.731906287,1036.1205232743862,-244.4661475171712,-0.2359437362987466
India,51749145456.06774,74711860.66285118,692.6496676289961,33472673451.34545,36906101.84576637,906.9685438801016,-214.3188762511055,-0.23630243595244
Kyrgyzstan,6258819.638039112,9027.45957854899,693.3090736746462,119653255.24580902,131755.4070799751,908.1468297781502,-214.83775610350392,-0.2365672037372924
Albania,122455584.23826504,239268.084901062,511.792386723456,237157557.50191143,350217.7017590115,677.1718171604647,-165.3794304370087,-0.2442207815595194
Belarus,1453950376.1233656,3146650.668809504,462.0628500441232,3025621387.61459,4863583.363292798,622.0971579206467,-160.03430787652354,-0.2572497010136432
Chile,168162969.6466893,307115.8924670588,547.5554140029612,3047354283.5598702,4116527.992993257,740.2729408731758,-192.71752687021456,-0.2603330693715456
Netherlands Antilles,1083477.534081936,1116.5749085513498,970.3581244608528,1365085.2288188934,1035.8233618545423,1317.874532560107,-347.51640809925414,-0.2636946078805907
Antigua and Barbuda,143866.9306640625,75.58725,1903.322725248802,2371912.708141327,908.9875468297616,2609.400663863602,-706.0779386147999,-0.2705900816202551
Côte d'Ivoire,13740920.460034495,25160.15169335112,546.138219972088,476341560.3776112,632152.7618694785,753.5228652152311,-207.38464524314315,-0.2752201091919184
Serbia,3059534388.2143893,4119606.509794275,742.6763650704049,1100340518.8090034,1045180.9187793684,1052.7751693879504,-310.0988043175455,-0.294553683763103
Uruguay,20479882.79680729,38326.28006870011,534.356132661374,300274966.61925,394827.5707153913,760.5217793559333,-226.1656466945593,-0.2973822089435667
Nigeria,17654700.34740001,35020.99039331558,504.1176776876574,3349487664.6732664,4495959.949205841,744.9994445045967,-240.8817668169393,-0.3233314717128665
Iraq,27240678.72789884,73630.91662351784,369.9625100035509,1126934897.351327,2057563.99968118,547.703448119206,-177.74093811565507,-0.3245203927892203
Libya,1155451021.1116605,3217795.641307727,359.0815421212019,677062268.5412962,1266585.6862986973,534.5570188147741,-175.4754766935722,-0.3282633480010017
East Timor,50569.0,90.111,561.185648810911,32378959.579338133,37340.413121463615,867.1291202379978,-305.9434714270868,-0.3528234311207489
Sri Lanka,6720723.547073245,21130.85433935202,318.05261818293985,2483587764.087365,4990621.282568452,497.6510184738307,-179.59840029089082,-0.3608922590808183
Belize,10970392.075454712,18483.501499394057,593.5234769134167,15211687.642616034,16211.662522888868,938.317561270413,-344.7940843569962,-0.3674599075926602
Malta,26833052.11945575,23228.81926076255,1155.1621207360015,49077523.82625657,26858.362025516373,1827.271662346022,-672.1095416100204,-0.3678213565393464
Curacao,3466.813949584966,3.2520000466108323,1066.0559347771252,3242321.0119133,1904.9496486551568,1702.0507676947216,-635.9948329175963,-0.373663844221871
Cambodia,8649598.936033249,13596.244889936112,636.1755768635535,200770837.37580645,195844.7705227071,1025.1529149333512,-388.9773380697977,-0.3794334800238914
Armenia,25756672.13842392,47955.84144648902,537.0914441604409,72136360.25130749,83049.18276522604,868.5980746521215,-331.50663049168054,-0.381657109503093
Iran,13220624793.080765,30029320.94280184,440.2572012288479,7949871192.424562,11110597.684718875,715.5214704028509,-275.264269174003,-0.384704415674661
"Congo, D.R.",507030.8979349136,623.8401586605082,812.7577086790884,331536781.3092278,249344.9240143008,1329.6311630158273,-516.8734543367389,-0.3887344616415148
Bahrain,830717009.6138163,1523185.345051926,545.3814352353139,347866430.6755742,380911.36244884325,913.2477131665848,-367.8662779312709,-0.4028110584101388
Panama,23206472.130984783,33002.79877412007,703.1667916959422,107441358.4568014,89597.1514822729,1199.1604273050918,-495.9936356091497,-0.4136174145804749
Falkland Islands,18533.630859375,11.394869998931885,1626.4890131359357,497761.0065155032,179.08719800466412,2779.433773387529,-1152.9447602515934,-0.4148128195356865
Cayman Islands,66362.7646484375,50.297,1319.4179503437083,7371708.986173272,3259.952658858751,2261.2932633058454,-941.8753129621372,-0.4165206380994494
Croatia,815146145.9856507,1161641.3141572566,701.7193139149152,1358919722.0533977,1115421.5307065411,1218.301498261933,-516.5821843470177,-0.4240183444607021
Lesotho,227963.92775368705,270.7958896498194,841.8293499523917,190136136.21685496,128885.4201620218,1475.233862587676,-633.4045126352843,-0.429358713013978
Niger,2674918.9541625977,5630.316782942279,475.0920875831687,11645133.93021536,13650.878669120388,853.0684516710108,-377.97636408784217,-0.4430785868911844
Brazil,57392160047.030624,111389033.74513838,515.240667033217,9325477920.890633,9681106.464016676,963.2657130207313,-448.0250459875142,-0.4651105504238703
Angola,20999378.6033516,51284.89682996727,409.4651622869413,564127756.7841561,736405.0071967548,766.0563837440486,-356.59122145710734,-0.4654895240403741
Ukraine,56435667254.18837,115103135.2317559,490.30521315129465,2889376382.5701485,3052612.6047755578,946.5257327608358,-456.2205196095412,-0.4819948405193724
Russia,120611447523.8844,257112971.5436996,469.0990376710144,8183999272.6612625,9033377.85568078,905.9733140150478,-436.8742763440334,-0.4822153915416289
Mali,465200.9325828552,1245.4677053262171,373.51505028467056,92761277.20304716,126559.39617130053,732.946584839051,-359.4315345543804,-0.4903925360854346
Andorra,252827.34057617188,375.95200003980096,672.4989906940401,1208161.6091270451,863.2561525891682,1399.540108116693,-727.041117422653,-0.5194857319244706
Bosnia and Herzegovina,301813930.5444627,623204.6754643423,484.2934310779757,479230972.44207287,458077.23165398,1046.179419814674,-561.8859887366983,-0.5370837717647264
Swaziland,12954419.061145902,21252.69605469793,609.542385954478,112921870.74573682,84672.32836844752,1333.6337020798908,-724.0913161254127,-0.5429461740477494
Zimbabwe,3288964.2351660137,7360.428241652352,446.84414101803264,218157886.6230117,223091.8025619987,977.8839209584324,-531.0397799403997,-0.5430499147791724
New Zealand,316010633.5315395,486779.7224852063,649.1861080781633,802094082.4310291,563092.3144797585,1424.4450897400093,-775.258981661846,-0.5442533287143745
Laos,178042.52414703375,423.8808578381228,420.0296400622719,99714950.51783776,101760.41229846832,979.899238471724,-559.869598409452,-0.5713542540176264
Burkina Faso,49245.11626052856,160.80200000000002,306.2469139720187,49284418.96976566,63855.60667650949,771.8103630185363,-465.5634490465176,-0.6032096371778521
Congo,945244.3298470974,2589.445340190616,365.0373750609911,75428579.72710457,73173.93215474088,1030.812169115031,-665.7747940540401,-0.6458740146865151
Botswana,4670091.236028553,12461.095668536356,374.7737245786741,277474035.5283501,257996.6137434892,1075.494873759181,-700.7211491805069,-0.6515336951177404
"Rest of America, nes.",839466.8291029936,185.2472933613895,4531.601049983065,453.0,0.028,16178.571428571428,-11646.97037858836,-0.7199010388531438
Anguilla,540141.9118118286,618.0219999998546,873.9849257986862,423278.9575195313,132.919099994421,3184.485582111957,-2310.5006563132706,-0.7255491025903601
Venezuela,2831121196.124269,10843281.353532497,261.0945067105497,759298120.4743423,702755.5278364186,1080.4584103550235,-819.3639036444738,-0.758348397117148
"Other Africa, nes.",16391.730127334602,40.02,409.5884589538881,26384.0,12.033,2192.6369151500044,-1783.048456196116,-0.8131982289799827
Mongolia,2907602.2699813843,21928.63192096857,132.59387454997042,39951511.61900997,48151.06451905895,829.7119080969961,-697.1180335470257,-0.8401928750738507
Montenegro,10238917.634803772,69691.0875985324,146.91860878663329,26074796.376479503,20269.212703468304,1286.4237382055692,-1139.505129418936,-0.8857929899586819
Rwanda,36635.99935531616,476.0035000000475,76.96581927509463,20034582.63759613,24762.66702384495,809.0640082630858,-732.0981889879912,-0.9048705436293892
Gibraltar,305113.66758728033,11420.482718923851,26.71635473706413,1785959.4535168414,752.2117676298932,2374.277471281967,-2347.5611165449027,-0.9887475852927
